Nº Ordem Compra;Seq.;Cód Serviço;DESCRIÇÃO PRODUTO OU SERVIÇO;Categoria do Serviço;Complemento da Descrição;Quantidade Pedida;U.M. O.C.;Valor do Rateio;Fornecedor;Fantasia Fornecedor;Projeto;Descr. Projeto;Fase;Descr. Fase;Conta Financeira;Conta Contábil;Usuário Comprador;Setor;Emissão;Consta na base de NF;Lançamentos NF na base (OC+item);Valor Rateio total (OC+item);Valor NF na base (OC+item);Diferença NF - Rateio (OC+item)
151776;;24389;ADAP RETO MXF 1/2 BSP X M24;ADAP RETO MXF 1/2 BSP X M24;;;;;;;;;;;;;;;;NF sem pedido;1;;101,5;
151776;;24605;ADAP RETO MXM 3/8 BSP X 16MM TUBO10;ADAP RETO MXM 3/8 BSP X 16MM TUBO10;;;;;;;;;;;;;;;;NF sem pedido;1;;59,0;
151776;;29913;PORCA PA 12 (M18 X 1,5);PORCA PA 12 (M18 X 1,5);;;;;;;;;;;;;;;;NF sem pedido;1;;84,0;
151776;;39365;ADAPTADOR M18 T12 X M18 X 1,5 C/ VEDACAO;ADAPTADOR M18 T12 X M18 X 1,5 C/ VEDACAO;;;;;;;;;;;;;;;;NF sem pedido;1;;65,0;
151778;;24827;ADAP RETO MACHO 16MM X 16MM TUBO 10;ADAP RETO MACHO 16MM X 16MM TUBO 10;;;;;;;;;;;;;;;;NF sem pedido;1;;110,6;
151778;;24873;"ENGATE RAPIDO 1/4"" TIPO ESPIGAO PARA MANG 3/8""";"ENGATE RAPIDO 1/4"" TIPO ESPIGAO PARA MANG 3/8""";;;;;;;;;;;;;;;;NF sem pedido;1;;300,0;
151778;;24951;ADAP 3/4 UNF X 18MM TUBO 12;ADAP 3/4 UNF X 18MM TUBO 12;;;;;;;;;;;;;;;;NF sem pedido;1;;195,0;
151778;;2823;"NIPLE DUPLO MAC. GALV RETO Ø 1"" X1""";"NIPLE DUPLO MAC. GALV RETO Ø 1"" X1""";;;;;;;;;;;;;;;;NF sem pedido;1;;103,8;
151778;;2848;"UNIAO ASS BRONZE GALV 1.1/2"" GAS";"UNIAO ASS BRONZE GALV 1.1/2"" GAS";;;;;;;;;;;;;;;;NF sem pedido;1;;1198,5;
151778;;29648;ADAP MACHO 3/4 UNF X FG M20 X 1,5 X T12;ADAP MACHO 3/4 UNF X FG M20 X 1,5 X T12;;;;;;;;;;;;;;;;NF sem pedido;1;;277,9;
151778;;8717;TAMPAO FEMEA M18X1,5 MM BOA 12 STO AMARO MANG.;TAMPÃO FEMEA M18X1,5 MM BOA 12 STO AMARO MANG.;;;;;;;;;;;;;;;;NF sem pedido;1;;134,7;
151778;;9160;ADAP RETO 1NPTX1.5/16 MJ FIXO ACO;ADAP RETO 1NPTX1.5/16 MJ FIXO ACO;;;;;;;;;;;;;;;;NF sem pedido;1;;198,0;
151779;;21905;PNEU P/ CARRINHO PLATAFORMA 3,25 X 8;PNEU P/ CARRINHO PLATAFORMA 3,25 X 8;;;;;;;;;;;;;;;;NF sem pedido;1;;997,7;
151780;;TR0005;PRANCHA 4 EIXOS;PRANCHA 4 EIXOS;;;;;;;;;;;;;;;;NF sem pedido;1;;5000,0;
151781;;40664;ENGRENAGEM DO VOLANTE 129 DENTES  P/N 04905390;ENGRENAGEM DO VOLANTE 129 DENTES  P/N 04905390;;;;;;;;;;;;;;;;NF sem pedido;1;;1509,06;
151782;;40720;"TUBO ENTRADA SILENCIOSO CURTO 5""VOLVO FH/NH";"TUBO ENTRADA SILENCIOSO CURTO 5""VOLVO FH/NH";;;;;;;;;;;;;;;;NF sem pedido;2;;176,55;
151782;;40721;CATALISADOR VOLVO NH;CATALISADOR VOLVO NH;;;;;;;;;;;;;;;;NF sem pedido;1;;3300,16;
151782;;40722;"TUBO SAIDA CATALISADOR 5"" FH VOLVO";"TUBO SAIDA CATALISADOR 5"" FH VOLVO";;;;;;;;;;;;;;;;NF sem pedido;1;;558,94;
151782;;40723;"TUBO INTERMEDIARIO 5"" FH VOLVO";"TUBO INTERMEDIARIO 5"" FH VOLVO";;;;;;;;;;;;;;;;NF sem pedido;1;;220,04;
151782;;40724;"ABRACADEIRA TUBO ESCAPE 5""VOLVO NH/FH";"ABRACADEIRA TUBO ESCAPE 5""VOLVO NH/FH";;;;;;;;;;;;;;;;NF sem pedido;1;;88,16;
151784;;39052;ANEL RASPADOR 180,00 X 195,00 X  7,00 X 10,00;ANEL RASPADOR 180,00 X 195,00 X  7,00 X 10,00;;;;;;;;;;;;;;;;NF sem pedido;1;;110,0;
151784;;40725;GAXETA PAKER  Ø250MM;GAXETA PAKER  Ø250MM;;;;;;;;;;;;;;;;NF sem pedido;1;;400,0;
151784;;40726;FITA GUIA PAKER 2,5X20MM;FITA GUIA PAKER 2,5X20MM;;;;;;;;;;;;;;;;NF sem pedido;1;;117,0;
151784;;40727;ORING PAKER Ø12,37X2,62;ORING PAKER Ø12,37X2,62;;;;;;;;;;;;;;;;NF sem pedido;1;;2,0;
151784;;40728;ORING PAKER Ø227,97X6,99;ORING PAKER Ø227,97X6,99;;;;;;;;;;;;;;;;NF sem pedido;1;;30,0;
151784;;8099;GAXETA U Ø180X205X15 R-1364 VEDATEC POLIURETANO;GAXETA U Ø180X205X15 R-1364 VEDATEC POLIURETANO;;;;;;;;;;;;;;;;NF sem pedido;1;;340,0;
151785;;0052;CARRETA CARGA SECA;CARRETA CARGA SECA;;;;;;;;;;;;;;;;NF sem pedido;4;;2400,0;
151785;;TR0003;PRANCHA 3 EIXOS;PRANCHA 3 EIXOS;;;;;;;;;;;;;;;;NF sem pedido;2;;14000,0;
151786;;40730;CORDA POLIESTER TRANCADA 12MM 117M;CORDA POLIESTER TRANCADA 12MM 117M;;;;;;;;;;;;;;;;NF sem pedido;1;;840,0;
151787;;10177;PRATELEIRAS;PRATELEIRAS;;;;;;;;;;;;;;;;NF sem pedido;1;;4368,0;
151787;;15418;JG  ARRUELAS ( REPAROS);JG  ARRUELAS ( REPAROS);;;;;;;;;;;;;;;;NF sem pedido;1;;35,0;
151787;;31410;COLUNA LATERAL DE ESTANTE;COLUNA LATERAL DE ESTANTE;;;;;;;;;;;;;;;;NF sem pedido;1;;1232,0;
151787;;38475;KIT PARAFUSOS FIXACAO P/ CAIXA ACOPLADA;KIT PARAFUSOS FIXACAO P/ CAIXA ACOPLADA;;;;;;;;;;;;;;;;NF sem pedido;1;;175,0;
151787;;40729;DIAGONAIS P/PRATELEIRAS DE ACO;DIAGONAIS P/PRATELEIRAS DE ACO;;;;;;;;;;;;;;;;NF sem pedido;1;;896,0;
151788;;33182;INSTALACAO DE ADESIVO MODELO:DIGITAL;INSTALAÇÃO DE ADESIVO MODELO:DIGITAL;;;;;;;;;;;;;;;;NF sem pedido;1;;350,0;
151788;;40462;ADESIVO RECORTE ELETRONICO 1.70 X 0.53 X 0.01;ADESIVO RECORTE ELETRONICO 1.70 X 0.53 X 0.01;;;;;;;;;;;;;;;;NF sem pedido;1;;100,0;
151788;;40513;ADESIVO RECORTE ELETRONICO 2.44 X 0.90 X 0.01;ADESIVO RECORTE ELETRONICO 2.44 X 0.90 X 0.01;;;;;;;;;;;;;;;;NF sem pedido;1;;245,0;
151789;;0055;GUINCHO PLATAFORMA;GUINCHO PLATAFORMA;;;;;;;;;;;;;;;;NF sem pedido;1;;1100,0;
151790;;0053;CAMINHAO TRUCADO;CAMINHAO TRUCADO;;;;;;;;;;;;;;;;NF sem pedido;2;;11480,0;
151791;;9887;CADEIRA P/ ESCRITORIO;CADEIRA P/ ESCRITORIO;;;;;;;;;;;;;;;;NF sem pedido;1;;1630,0;
151792;;9888;MESA P/ ESCRITORIO;MESA P/ ESCRITORIO;;;;;;;;;;;;;;;;NF sem pedido;1;;1220,0;
151794;;19276;ARAME SOLDA MIG 1.2 MIG-ER7076-AW-15-18-93;ARAME SOLDA MIG 1.2 MIG-ER7076-AW-15-18-93;;;;;;;;;;;;;;;;NF sem pedido;1;;4987,37;
151795;;25957;ROTOR 220-240V CPL;ROTOR 220-240V CPL;;;;;;;;;;;;;;;;NF sem pedido;1;;1602,8;
151795;;25959;RETENTOR DO EIXO 40X72X7;RETENTOR DO EIXO 40X72X7;;;;;;;;;;;;;;;;NF sem pedido;1;;28,66;
151795;;25960;BOMBA Z30;BOMBA Z30;;;;;;;;;;;;;;;;NF sem pedido;1;;100,18;
151795;;27089;RETENTOR DO EIXO CPL;RETENTOR DO EIXO CPL;;;;;;;;;;;;;;;;NF sem pedido;1;;107,45;
151796;;40719;"MANG R2 350BAR 1/4"" X 7000MM X FGR 14T8 (2)";"MANG R2 350BAR 1/4"" X 7000MM X FGR 14T8 (2)";;;;;;;;;;;;;;;;NF sem pedido;1;;259,0;
151798;;0546;REC CILINDRO HID. PATOLA SM20;REC CILINDRO HID. PATOLA SM20;;;;;;;;;;;;;;;;NF sem pedido;1;;3820,0;
151799;;24562;ADAP RETO MXM 1.1/2 BSP X 1.1/2 BSP;ADAP RETO MXM 1.1/2 BSP X 1.1/2 BSP;;;;;;;;;;;;;;;;NF sem pedido;1;;50,0;
151799;;40661;"MANG 1.1/2"" 350BAR X 6600MM X FGR 1.1/2"" BSP ABAO. (2)";"MANG 1.1/2"" 350BAR X 6600MM X FGR 1.1/2"" BSP ABAO. (2)";;;;;;;;;;;;;;;;NF sem pedido;1;;2996,0;
151800;;22843;BOMBA HID AV6 250 REXROTH;BOMBA HID AV6 250 REXROTH;;;;;;;;;;;;;;;;NF sem pedido;1;;5800,0;
151802;;30384;GRAXA EVORA LITH EP NLGI 2 (CHASSIS);GRAXA EVORA LITH EP NLGI 2 (CHASSIS);;;;;;;;;;;;;;;;NF sem pedido;1;;4500,0;
151803;;0003;FRETE;FRETE;;;;;;;;;;;;;;;;NF sem pedido;9;;13000,0;
151804;;0011;SERVICO DE USINAGEM;SERVICO DE USINAGEM;;;;;;;;;;;;;;;;NF sem pedido;2;;7580,32;
151805;;22801;OLEO HIDRAL SHELL TELLUS 68 SHELL GRANEL;OLEO HIDRAL SHELL TELLUS 68 SHELL GRANEL;;;;;;;;;;;;;;;;NF sem pedido;1;;19900,0;
151805;;30203;OLEO LUBRIF RIMULA-RT4X SAE 15W40 SHELL BALDE 20L;OLEO LUBRIF RIMULA-RT4X SAE 15W40 SHELL BALDE 20L;;;;;;;;;;;;;;;;NF sem pedido;1;;3980,0;
151806;;29865;OLEO M-DTE 10 EXCEL 46 DRUM-L;OLEO M-DTE 10 EXCEL 46 DRUM-L;;;;;;;;;;;;;;;;NF sem pedido;1;;26880,0;
151807;;29291;INDICADOR;INDICADOR;;;;;;;;;;;;;;;;NF sem pedido;1;;104,71;
151807;;29292;PARAFUSO SEXT INTERNO M5X12;PARAFUSO SEXT INTERNO M5X12;;;;;;;;;;;;;;;;NF sem pedido;1;;1,19;
151807;;29293;CASQUILHO ROSCADO;CASQUILHO ROSCADO;;;;;;;;;;;;;;;;NF sem pedido;1;;106,9;
151807;;29294;PARAFUSO NIVELADOR 20 X 4;PARAFUSO NIVELADOR 20 X 4;;;;;;;;;;;;;;;;NF sem pedido;1;;290,69;
151807;;29295;CASQUILHO ROSCADO LONGO;CASQUILHO ROSCADO LONGO;;;;;;;;;;;;;;;;NF sem pedido;1;;205,18;
151807;;29297;PLACA BASE EMBAL.;PLACA BASE EMBAL.;;;;;;;;;;;;;;;;NF sem pedido;1;;978,58;
151807;;29298;PECAS DE BLOQUEIO M8 INOX;PEÇAS DE BLOQUEIO M8 INOX;;;;;;;;;;;;;;;;NF sem pedido;1;;94,59;
151807;;29365;CASQUILHO DE ROLAMENTOS;CASQUILHO DE ROLAMENTOS;;;;;;;;;;;;;;;;NF sem pedido;1;;110,44;
151807;;31748;RODA DD-HD30 W;RODA DD-HD30 W;;;;;;;;;;;;;;;;NF sem pedido;1;;1474,43;
151807;;33277;ANEL DE SEGURANCA 26x1.2;ANEL DE SEGURANÇA 26x1.2;;;;;;;;;;;;;;;;NF sem pedido;1;;24,13;
151807;;40753;COBERTURA  - TAMPA SUPERIOR DA COLUNA DD HD-30;COBERTURA  - TAMPA SUPERIOR DA COLUNA DD HD-30;;;;;;;;;;;;;;;;NF sem pedido;1;;38,91;
151808;;0032;PRESTACAO DE SERVICOS TERCEIRIZADOS;PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS;;;;;;;;;;;;;;;;NF sem pedido;1;;880,0;
151809;;27091;TUBO ALVENUS C/C HELIC. COR PPL 102X2,00X6000 MM;TUBO ALVENUS C/C HELIC. COR PPL 102X2,00X6000 MM;;;;;;;;;;;;;;;;NF sem pedido;1;;4894,05;
151810;;39096;GRAXA P/ ENGRENAGENS ABERTA 20KG MOLYGRAFIT;GRAXA P/ ENGRENAGENS ABERTA 20KG MOLYGRAFIT;;;;;;;;;;;;;;;;NF sem pedido;2;;6970,0;
151812;;36213;FILTRO DE AR BD 5.0/7.0 BRANCO;FILTRO DE AR BD 5.0/7.0;;;;;;;;;;;;;;;;NF sem pedido;1;;301,0;
151813;;21834;"FERRO CHATO SAE 1045 3/8""X2""X6000 MM";"FERRO CHATO SAE 1045 3/8""X2""X6000 MM";;;;;;;;;;;;;;;;NF sem pedido;1;;7439,05;
151815;;15996;"ACO LAM SAE1045 Ø3.1/2""X403MM COD-6013";"ACO LAM SAE1045 Ø3.1/2""X403MM COD-6013";;;;;;;;;;;;;;;;NF sem pedido;1;;4336,2;
151815;;40466;"ACO LAM SAE 1020 Ø5.1/4""X123MM PC/KG 13,5";"ACO LAM SAE 1020 Ø5.1/4""X123MM PC/KG 13,5";;;;;;;;;;;;;;;;NF sem pedido;1;;1370,88;
151816;;20004;OLEO DIESEL B S10 ONU 1202 OLEO DIESEL 3 III GE I;OLEO DIESEL B S10 ONU 1202 OLEO DIESEL 3 III GE I;;;;;;;;;;;;;;;;NF sem pedido;14;;632082,0;
151816;;418;OLEO DIESEL B S500 ONU 1202 OLEO DIESEL 3 III GE I;OLEO DIESEL B S500 ONU 1202 OLEO DIESEL 3 III GE I;;;;;;;;;;;;;;;;NF sem pedido;2;;63006,0;
151817;;1914;TAMPAO FEM BFJ Ø1.1/16 JIC;TAMPÃO FEM BFJ Ø1.1/16 JIC;;;;;;;;;;;;;;;;NF sem pedido;1;;194,0;
151817;;2023;JOEL 90-1.1/16M.JICX1.1/16F.JIC GIRATORIA ACO;JOEL 90-1.1/16M.JICX1.1/16F.JIC GIRATORIA ACO;;;;;;;;;;;;;;;;NF sem pedido;1;;125,01;
151817;;29919;ANEL AA 12;ANEL AA 12;;;;;;;;;;;;;;;;NF sem pedido;1;;56,04;
151817;;35220;"MANG Ø1/4""X1600MM 4SH FGR 16T10-FG90 16T10";"MANG Ø1/4""X1600MM 4SH FGR 16T10-FG90 16T10";;;;;;;;;;;;;;;;NF sem pedido;1;;75,17;
151817;;36452;JOELHO M X F M42T30;JOELHO M X F M42T30;;;;;;;;;;;;;;;;NF sem pedido;1;;1417,8;
151817;;36456;ADAPT. M 1.1/4 BSP X MACHO M42T30;ADAPT. M 1.1/4 BSP X MACHO M42T30;;;;;;;;;;;;;;;;NF sem pedido;1;;466,57;
151817;;38449;TERM DKO 90 FG M18XT12X3/8;TERM DKO 90 FG M18XT12X3/8;;;;;;;;;;;;;;;;NF sem pedido;1;;16,81;
151817;;38450;TERM DKO FG M18XT12X3/8;TERM DKO FG M18XT12X3/8;;;;;;;;;;;;;;;;NF sem pedido;1;;31,69;
151817;;38806;"MANG Ø1/4""X1000MM SAER2 FGR 16T10-FG90 16T10";"MANG Ø1/4""X1000MM SAER2 FGR 16T10-FG90 16T10";;;;;;;;;;;;;;;;NF sem pedido;1;;64,29;
151817;;40201;JOELHO 90° FGXM M18T12 (02);JOELHO 90° FGXM M18T12 (02);;;;;;;;;;;;;;;;NF sem pedido;1;;45,59;
151817;;40433;MANG 1.1/4 350BAR 4SH 900MM X FGR 52T38 (02);MANG 1.1/4 350BAR 4SH 900MM X FGR 52T38 (02);;;;;;;;;;;;;;;;NF sem pedido;1;;341,87;
151817;;40743;"ADAPT MXFG 1.1/4"" BSP C/ VEDACAO X M42T30";"ADAPT MXFG 1.1/4"" BSP C/ VEDACAO X M42T30";;;;;;;;;;;;;;;;NF sem pedido;1;;811,56;
151817;;40744;TAMPAO FEM M36T25;TAMPAO FEM M36T25;;;;;;;;;;;;;;;;NF sem pedido;1;;357,93;
151817;;40745;ADAPT DE PAINEL HIDR. M36T25;ADAPT DE PAINEL HIDR. M36T25;;;;;;;;;;;;;;;;NF sem pedido;1;;297,79;
151817;;40746;ADAPT 18T12 X M22 X 1,5;ADAPT 18T12 X M22 X 1,5;;;;;;;;;;;;;;;;NF sem pedido;1;;38,15;
151817;;40747;"MANG 1"" 4SH 350BAR X 3500MM X FLR 1.3/4"" (2)";"MANG 1"" 4SH 350BAR X 3500MM X FLR 1.3/4"" (2)";;;;;;;;;;;;;;;;NF sem pedido;1;;1450,95;
151817;;40748;"MANG 1/4"" 350BAR X 1200MM X FGR 1/4"" BSP ABAO. (2)";"MANG 1/4"" 350BAR X 1200MM X FGR 1/4"" BSP ABAO. (2)";;;;;;;;;;;;;;;;NF sem pedido;1;;64,45;
151817;;40749;"MANG 3/4"" 350BAR 4SH X 6500MM X FGR 3/4""BSP";"MANG 3/4"" 350BAR 4SH X 6500MM X FGR 3/4""BSP";;;;;;;;;;;;;;;;NF sem pedido;1;;504,4;
151817;;40750;"ADAPT. 18T12 X 3/8"" BSP C/ VED";"ADAPT. 18T12 X 3/8"" BSP C/ VED";;;;;;;;;;;;;;;;NF sem pedido;1;;66,61;
151817;;40751;"ADAPT. 22T15 X 3/8"" NPT";"ADAPT. 22T15 X 3/8"" NPT";;;;;;;;;;;;;;;;NF sem pedido;1;;50,22;
151817;;40752;ABRACADEIRA P/ TUBO 20;ABRACADEIRA P/ TUBO 20;;;;;;;;;;;;;;;;NF sem pedido;1;;109,29;
151820;;28469;CORREIA POLY-V 1 2454841;CORREIA POLY-V 1 2454841;;;;;;;;;;;;;;;;NF sem pedido;1;;2700,0;
151824;;0052;CARRETA CARGA SECA;CARRETA CARGA SECA;;;;;;;;;;;;;;;;NF sem pedido;1;;2900,0;
151825;;772;DENTES P/ ESCAVACAO 25T CACAMBA;DENTES P/ ESCAVACAO 25T CACAMBA;;;;;;;;;;;;;;;;NF sem pedido;1;;11550,58;
151826;;16201;TRAPOS DE RETALHOS SOLTOS;TRAPOS DE RETALHOS SOLTOS;;;;;;;;;;;;;;;;NF sem pedido;1;;1440,0;
151833;;4055;"MANGUEIRA DUPLA OXIG/ACETIL - 250 PSI Ø5/16""";"MANGUEIRA DUPLA OXIG/ACETIL - 250 PSI Ø5/16""";;;;;;;;;;;;;;;;NF sem pedido;1;;810,0;
151833;;529;REGULADOR PARA GAS GLP 45KG;REGULADOR PARA GAS GLP 45KG;;;;;;;;;;;;;;;;NF sem pedido;2;;715,0;
151833;;533;REGULADOR PARA GAS OXIGENIO;REGULADOR PARA GAS OXIGENIO;;;;;;;;;;;;;;;;NF sem pedido;1;;715,0;
151833;;535;ANTE RESPINGO C/SILIC SPRAY C/350GR;ANTE RESPINGO C/SILIC SPRAY C/350GR;;;;;;;;;;;;;;;;NF sem pedido;1;;504,0;
151833;;547;BICO CORTE P/MACARICO N-6 COD-1503;BICO CORTE P/MACARICO N-6 COD-1503;;;;;;;;;;;;;;;;NF sem pedido;1;;131,3;
151833;;554;LENTE INCOLOR P/MASCARA SOLDA;LENTE INCOLOR P/MASCARA SOLDA;;;;;;;;;;;;;;;;NF sem pedido;1;;252,0;
151833;;607;LENTE ESC. P/ MASC DE SOLD. N-10;LENTE ESC. P/ MASC DE SOLD. N-10;;;;;;;;;;;;;;;;NF sem pedido;1;;27,45;
151833;;608;LENTE ESC. P/MASC. SOLDA N-12;LENTE ESC. P/MASC. SOLDA N-12;;;;;;;;;;;;;;;;NF sem pedido;1;;27,45;
151835;;14973;PORTA SELO GEOBOMBA Ø17;PORTA SELO GEOBOMBA Ø17;;;;;;;;;;;;;;;;NF sem pedido;1;;4950,0;
151837;;3309;"MACHO MANUAL 1/4""X18 F.P/POL. NPT OSG/SKF";"MACHO MANUAL 1/4""X18 F.P/POL. NPT OSG/SKF";;;;;;;;;;;;;;;;NF sem pedido;1;;235,42;
151837;;40718;LIXADEIRA POLITRIZ 1250W DEWALT 220V;LIXADEIRA POLITRIZ 1250W DEWALT 220V;;;;;;;;;;;;;;;;NF sem pedido;1;;989,81;
151837;;4594;BROCA AR HELICOIDAL Ø 5,5 MM SKF/OSG;BROCA AR HELICOIDAL Ø 5,5 MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;59,6;
151837;;4595;BROCA AR HELICOIDAL Ø 6,0 MM SKF/OSG;BROCA AR HELICOIDAL Ø 6,0 MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;63,1;
151838;;3302;BROCA AR HELICOIDAL Ø 4 MM SKF;BROCA AR HELICOIDAL Ø 4 MM SKF;;;;;;;;;;;;;;;;NF sem pedido;1;;32,0;
151838;;3303;BROCA AR HELICOIDAL Ø 4,5 MM SKF;BROCA AR HELICOIDAL Ø 4,5 MM SKF;;;;;;;;;;;;;;;;NF sem pedido;1;;44,9;
151838;;3304;BROCA AR HELICOIDAL Ø 2,5 MM SKF;BROCA AR HELICOIDAL Ø 2,5 MM SKF;;;;;;;;;;;;;;;;NF sem pedido;1;;18,4;
151838;;3305;BROCA AR HELICOIDAL Ø 8,0 MM SKF;BROCA AR HELICOIDAL Ø 8,0 MM SKF;;;;;;;;;;;;;;;;NF sem pedido;1;;103,6;
151838;;4593;BROCA AR HELICOIDAL Ø 5,0 MM SKF/OSG;BROCA AR HELICOIDAL Ø 5,0 MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;44,6;
151838;;6726;BROCA AR HELICOIDAL Ø 3,5 MM SKF/OSG;BROCA AR HELICOIDAL Ø 3,5 MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;33,8;
151838;;9595;BROCA AR HELICOIDAL Ø 13,5MM SKF/OSG;BROCA AR HELICOIDAL Ø 13,5MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;56,22;
151838;;9599;BROCA AR HELICOIDAL Ø 14,5MM SKF/OSG;BROCA AR HELICOIDAL Ø 14,5MM SKF/OSG;;;;;;;;;;;;;;;;NF sem pedido;1;;55,95;
151839;;20809;CAIXA DE FERRAMENTAS 7 GAVETAS;CAIXA DE FERRAMENTAS 7 GAVETAS;;;;;;;;;;;;;;;;NF sem pedido;1;;134,34;
151839;;40717;PISTOLA PROFISSIONAL DE PINTURA ELETRICA;PISTOLA PROFISSIONAL DE PINTURA ELETRICA;;;;;;;;;;;;;;;;NF sem pedido;1;;323,95;
151839;;5384;"PAQUIMETRO INOX 150MM/6""";"PAQUIMETRO INOX 150MM/6""";;;;;;;;;;;;;;;;NF sem pedido;2;;533,72;
151841;;0006;LOCACAO DE VEICULO;LOCAÇÃO DE VEÍCULO;;;;;;;;;;;;;;;;NF sem pedido;5;;16000,0;
151844;;39495;ROL KR32;ROL KR32;;;;;;;;;;;;;;;;NF sem pedido;1;;640,0;
151845;;0464;SERVICO DE BORRACHARIA;SERVICO DE BORRACHARIA;;;;;;;;;;;;;;;;NF sem pedido;5;;28333,35;
151846;;254;CLIP S 3/8 - FISCHER ( GRAMPO LEVE );CLIP S 3/8 - FISCHER ( GRAMPO LEVE );;;;;;;;;;;;;;;;NF sem pedido;1;;130,5;
151846;;278;CLIP S 3/4 - FISCHER ( GRAMPO LEVE );CLIP S 3/4 - FISCHER ( GRAMPO LEVE );;;;;;;;;;;;;;;;NF sem pedido;1;;645,6;
151846;;315;CLIP S 1 - FISCHER ( GRAMPO LEVE );CLIP S 1 - FISCHER ( GRAMPO LEVE );;;;;;;;;;;;;;;;NF sem pedido;1;;2625,0;
151846;;6989;"MANILHA ALLOY PINO ROSCADO 3/8""";"MANILHA ALLOY PINO ROSCADO 3/8""";;;;;;;;;;;;;;;;NF sem pedido;1;;195,0;
151849;;0043;PRESTAÇÃO DE SERVIÇO;PRESTAÇÃO DE SERVIÇO;;;;;;;;;;;;;;;;NF sem pedido;1;;1250,0;
151849;;40610;VIDRO PARABRISA SUPERIOR TEMPERADO FUWA QUY80B;VIDRO PARABRISA SUPERIOR TEMPERADO FUWA QUY80B;;;;;;;;;;;;;;;;NF sem pedido;1;;1421,4;
151849;;40611;VIDRO PARABRISA SUPERIOR TEMPERADO C850 CASAGRANDE;VIDRO PARABRISA SUPERIOR TEMPERADO C850 CASAGRANDE;;;;;;;;;;;;;;;;NF sem pedido;1;;1825,59;
151852;;32642;SUPORTE DE MORDENTE - MORSA SM5;SUPORTE DE MORDENTE - MORSA SM5;;;;;;;;;;;;;;;;NF sem pedido;1;;7108,0;
151853;;10776;PARAF ALLEM CC M3X25 UNC;PARAF ALLEM CC M3X25 UNC;;;;;;;;;;;;;;;;NF sem pedido;1;;10,65;
151853;;11431;PARAF ALLEM CC M3X16  MM;PARAF ALLEM CC M3X16  MM;;;;;;;;;;;;;;;;NF sem pedido;1;;8,12;
151853;;11693;PARAF ALLEM CC M3X10;PARAF ALLEM CC M3X10;;;;;;;;;;;;;;;;NF sem pedido;1;;7,69;
151853;;12913;PARAF ALLEM CC M8X35 PASSO 1;PARAF ALLEM CC M8X35 PASSO 1;;;;;;;;;;;;;;;;NF sem pedido;1;;28,4;
151853;;15465;PF ALLEN C/C 3X20;PF ALLEN C/C 3X20;;;;;;;;;;;;;;;;NF sem pedido;1;;9,69;
151853;;16699;PARAF ALLEM CC M4X20;PARAF ALLEM CC M4X20;;;;;;;;;;;;;;;;NF sem pedido;1;;7,42;
151853;;28577;PARAF SEXT M24X90 UNC ACO 12.9;PARAF SEXT M24X90 UNC ACO 12.9;;;;;;;;;;;;;;;;NF sem pedido;1;;726,18;
151853;;6819;PARAF CC SEXT M5X20 ACO INOX;PARAF CC SEXT M5X20 AÇO INOX;;;;;;;;;;;;;;;;NF sem pedido;1;;30,71;
151853;;898;PARAF ALLEM CC M4X16 UNC;PARAF ALLEM CC M4X16 UNC;;;;;;;;;;;;;;;;NF sem pedido;1;;6,15;
151853;;925;PARAF ALLEM CC M12X40 UNC;PARAF ALLEM CC M12X40 UNC;;;;;;;;;;;;;;;;NF sem pedido;1;;67,65;
151853;;931;PARAF ALLEM CC M14X50 UNC;PARAF ALLEM CC M14X50 UNC;;;;;;;;;;;;;;;;NF sem pedido;1;;127,76;
151853;;933;PARAF ALLEM CC M14X60 UNC;PARAF ALLEM CC M14X60 UNC;;;;;;;;;;;;;;;;NF sem pedido;1;;122,61;
151853;;9439;PARAF ALLEM CC M16X240 ESPECIAL ACO 10.8;PARAF ALLEM CC M16X240 ESPECIAL ACO 10.8;;;;;;;;;;;;;;;;NF sem pedido;1;;1359,17;
151853;;9557;"CHUMB 5/8""X120MM ALFA 58120";"CHUMB 5/8""X120MM ALFA 58120";;;;;;;;;;;;;;;;NF sem pedido;1;;1738,17;
151854;;10662;CORDAO ORING Ø4,0 MM C-40070SHF;CORDAO ORING Ø4,0 MM C-40070SHF;;;;;;;;;;;;;;;;NF sem pedido;1;;55,0;
151854;;4413;ANEL ORING Ø85,32X3,53 REF-010688-VITON VB;ANEL ORING Ø85,32X3,53 REF-010688-VITON VB;;;;;;;;;;;;;;;;NF sem pedido;1;;100,0;
151854;;7533;RET Ø180X200X15 VD-20010BAG VEDATEC;RET Ø180X200X15 VD-20010BAG VEDATEC;;;;;;;;;;;;;;;;NF sem pedido;1;;1300,0;
151855;;544;ELETR NCS 7804 3,25X350MM AWS E7018 ASME;ELETR NCS 7804 3,25X350MM AWS E7018 ASME;;;;;;;;;;;;;;;;NF sem pedido;1;;2392,42;
